0	0	0	0	0	0
0	0	64	16	8	62
0	0	128	31	15	124
0	0	192	47	23	187
0	0	256	62	30	248
0	0	320	78	38	311
0	0	384	94	46	375
0	0	448	109	53	436
0	0	512	123	60	495
0	0	576	140	68	561
0	0	640	155	76	623
0	0	704	170	83	682
0	0	768	186	91	744
0	0	832	200	98	804
0	0	896	216	105	865
0	0	960	231	113	925
0	0	1023	245	120	983
0	64	0	16	64	8
0	64	64	22	64	63
0	64	128	34	65	125
0	64	192	49	67	187
0	64	256	63	69	249
0	64	320	79	73	311
0	64	384	94	77	375
0	64	448	110	81	436
0	64	512	124	85	495
0	64	576	140	91	561
0	64	640	155	96	622
0	64	704	171	102	682
0	64	768	186	108	744
0	64	832	201	114	804
0	64	896	216	121	865
0	64	960	231	127	925
0	64	1023	246	133	983
0	128	0	33	127	16
0	128	64	35	127	64
0	128	128	44	128	125
0	128	192	55	129	187
0	128	256	68	130	249
0	128	320	82	131	310
0	128	384	97	134	375
0	128	448	112	136	436
0	128	512	126	138	495
0	128	576	142	141	561
0	128	640	157	145	622
0	128	704	172	148	683
0	128	768	187	152	745
0	128	832	202	156	803
0	128	896	217	160	865
0	128	960	232	165	925
0	128	1023	246	170	983
0	192	0	49	190	23
0	192	64	50	190	66
0	192	128	56	190	126
0	192	192	65	191	188
0	192	256	76	192	249
0	192	320	89	193	311
0	192	384	103	195	376
0	192	448	117	196	436
0	192	512	130	197	495
0	192	576	146	200	561
0	192	640	161	202	623
0	192	704	175	203	683
0	192	768	190	206	745
0	192	832	205	209	805
0	192	896	219	212	865
0	192	960	234	215	925
0	192	1023	248	219	983
0	256	0	64	251	31
0	256	64	66	252	68
0	256	128	70	252	127
0	256	192	77	253	188
0	256	256	87	254	250
0	256	320	98	254	312
0	256	384	110	255	376
0	256	448	123	256	437
0	256	512	136	258	496
0	256	576	151	260	562
0	256	640	165	260	623
0	256	704	179	262	684
0	256	768	194	264	745
0	256	832	208	266	805
0	256	896	222	268	865
0	256	960	237	270	926
0	256	1023	251	273	983
0	320	0	80	314	39
0	320	64	81	314	72
0	320	128	85	315	129
0	320	192	91	316	190
0	320	256	99	317	251
0	320	320	109	317	313
0	320	384	120	319	377
0	320	448	132	319	437
0	320	512	144	319	496
0	320	576	158	321	562
0	320	640	171	322	623
0	320	704	184	323	683
0	320	768	199	324	745
0	320	832	212	326	805
0	320	896	227	327	866
0	320	960	241	329	926
0	320	1023	254	331	983
0	384	0	97	379	47
0	384	64	98	379	76
0	384	128	101	379	131
0	384	192	106	380	191
0	384	256	112	381	252
0	384	320	121	381	313
0	384	384	131	382	377
0	384	448	141	383	438
0	384	512	153	384	497
0	384	576	166	385	562
0	384	640	178	385	624
0	384	704	191	386	684
0	384	768	205	387	745
0	384	832	218	388	805
0	384	896	232	389	867
0	384	960	246	391	927
0	384	1023	259	393	984
0	448	0	113	440	54
0	448	64	113	440	81
0	448	128	116	441	134
0	448	192	120	441	193
0	448	256	126	443	253
0	448	320	133	443	314
0	448	384	143	444	378
0	448	448	152	444	438
0	448	512	163	445	498
0	448	576	175	445	563
0	448	640	187	446	625
0	448	704	199	446	684
0	448	768	212	448	746
0	448	832	225	448	806
0	448	896	238	449	867
0	448	960	252	450	928
0	448	1023	265	452	985
0	512	0	128	500	62
0	512	64	129	500	85
0	512	128	131	501	136
0	512	192	135	502	194
0	512	256	140	503	255
0	512	320	146	503	315
0	512	384	155	504	379
0	512	448	163	504	439
0	512	512	173	505	499
0	512	576	184	505	563
0	512	640	196	505	625
0	512	704	207	505	685
0	512	768	219	507	747
0	512	832	232	507	807
0	512	896	245	508	868
0	512	960	258	509	928
0	512	1023	271	511	986
0	576	0	145	567	70
0	576	64	146	568	91
0	576	128	148	568	140
0	576	192	151	569	197
0	576	256	155	569	256
0	576	320	161	570	317
0	576	384	169	571	380
0	576	448	177	571	440
0	576	512	186	572	500
0	576	576	196	572	565
0	576	640	207	573	626
0	576	704	217	572	686
0	576	768	229	574	748
0	576	832	241	574	808
0	576	896	253	574	868
0	576	960	266	575	929
0	576	1023	278	576	986
0	640	0	161	629	78
0	640	64	162	630	97
0	640	128	164	631	143
0	640	192	166	632	199
0	640	256	171	633	258
0	640	320	176	634	319
0	640	384	183	634	381
0	640	448	190	634	442
0	640	512	198	635	500
0	640	576	208	636	566
0	640	640	218	635	627
0	640	704	228	635	687
0	640	768	239	637	749
0	640	832	250	637	809
0	640	896	262	637	869
0	640	960	274	638	930
0	640	1023	286	639	987
0	704	0	177	692	85
0	704	64	178	693	103
0	704	128	179	693	148
0	704	192	182	694	202
0	704	256	186	695	261
0	704	320	190	695	320
0	704	384	197	696	383
0	704	448	204	697	444
0	704	512	211	696	502
0	704	576	220	698	568
0	704	640	229	697	628
0	704	704	239	697	688
0	704	768	250	698	750
0	704	832	260	698	810
0	704	896	271	698	871
0	704	960	283	699	931
0	704	1023	294	699	988
0	768	0	193	754	93
0	768	64	194	756	109
0	768	128	195	757	152
0	768	192	198	757	205
0	768	256	201	758	263
0	768	320	206	759	322
0	768	384	211	759	385
0	768	448	218	760	445
0	768	512	224	760	503
0	768	576	233	761	569
0	768	640	241	760	630
0	768	704	251	761	690
0	768	768	261	762	751
0	768	832	271	761	811
0	768	896	282	761	872
0	768	960	293	762	932
0	768	1023	304	763	990
0	832	0	209	815	100
0	832	64	209	816	115
0	832	128	211	817	156
0	832	192	213	817	208
0	832	256	216	819	265
0	832	320	220	819	323
0	832	384	225	820	386
0	832	448	231	821	446
0	832	512	237	820	504
0	832	576	246	822	569
0	832	640	254	820	630
0	832	704	262	821	690
0	832	768	272	822	752
0	832	832	282	822	811
0	832	896	292	821	872
0	832	960	302	822	932
0	832	1023	313	823	989
0	896	0	225	879	108
0	896	64	226	880	122
0	896	128	227	880	160
0	896	192	229	882	211
0	896	256	232	883	267
0	896	320	236	883	325
0	896	384	240	884	387
0	896	448	246	884	447
0	896	512	252	884	505
0	896	576	260	886	570
0	896	640	267	885	631
0	896	704	275	885	691
0	896	768	284	886	752
0	896	832	294	886	812
0	896	896	303	885	873
0	896	960	313	886	933
0	896	1023	323	887	989
0	960	0	241	941	116
0	960	64	242	942	129
0	960	128	242	942	165
0	960	192	244	943	215
0	960	256	247	945	270
0	960	320	251	945	328
0	960	384	255	946	389
0	960	448	260	946	449
0	960	512	266	946	507
0	960	576	273	947	571
0	960	640	280	946	632
0	960	704	288	946	692
0	960	768	296	947	753
0	960	832	305	947	813
0	960	896	315	946	873
0	960	960	324	947	934
0	960	1023	334	948	991
0	1023	0	256	1000	123
0	1023	64	257	1002	135
0	1023	128	258	1003	170
0	1023	192	260	1003	218
0	1023	256	262	1004	273
0	1023	320	265	1005	330
0	1023	384	270	1005	391
0	1023	448	274	1006	450
0	1023	512	280	1006	508
0	1023	576	287	1007	573
0	1023	640	293	1006	633
0	1023	704	300	1006	693
0	1023	768	309	1007	754
0	1023	832	317	1006	814
0	1023	896	326	1007	875
0	1023	960	335	1007	935
0	1023	1023	345	1007	992
64	0	0	64	9	0
64	0	64	65	11	62
64	0	128	69	17	124
64	0	192	77	24	186
64	0	256	86	31	248
64	0	320	98	39	310
64	0	384	110	46	374
64	0	448	123	54	435
64	0	512	136	61	494
64	0	576	151	69	560
64	0	640	165	76	621
64	0	704	179	83	681
64	0	768	193	91	743
64	0	832	208	98	803
64	0	896	222	106	864
64	0	960	237	113	924
64	0	1023	251	120	981
64	64	0	65	65	8
64	64	64	65	64	62
64	64	128	70	65	124
64	64	192	77	67	186
64	64	256	87	69	248
64	64	320	98	73	311
64	64	384	111	77	375
64	64	448	123	81	436
64	64	512	136	85	494
64	64	576	151	91	561
64	64	640	165	97	622
64	64	704	179	102	682
64	64	768	193	108	744
64	64	832	208	114	804
64	64	896	223	120	865
64	64	960	237	128	925
64	64	1023	251	135	982
64	128	0	69	128	16
64	128	64	69	127	63
64	128	128	74	128	125
64	128	192	81	129	187
64	128	256	90	130	249
64	128	320	101	132	311
64	128	384	113	134	375
64	128	448	125	136	436
64	128	512	138	139	495
64	128	576	153	142	561
64	128	640	166	145	622
64	128	704	180	148	682
64	128	768	195	152	744
64	128	832	209	156	804
64	128	896	224	160	865
64	128	960	238	166	925
64	128	1023	251	170	982
64	192	0	76	190	23
64	192	64	77	190	65
64	192	128	81	190	126
64	192	192	87	190	187
64	192	256	95	192	249
64	192	320	106	193	311
64	192	384	117	195	375
64	192	448	129	196	436
64	192	512	141	198	495
64	192	576	156	200	561
64	192	640	169	201	622
64	192	704	183	203	682
64	192	768	197	206	744
64	192	832	211	209	804
64	192	896	226	212	865
64	192	960	240	215	925
64	192	1023	254	219	983
64	256	0	86	252	31
64	256	64	86	251	68
64	256	128	90	252	127
64	256	192	95	252	188
64	256	256	103	254	250
64	256	320	112	254	311
64	256	384	123	255	375
64	256	448	135	256	436
64	256	512	147	258	496
64	256	576	160	259	561
64	256	640	173	260	623
64	256	704	186	262	683
64	256	768	200	264	745
64	256	832	215	265	804
64	256	896	228	268	866
64	256	960	243	270	926
64	256	1023	256	273	983
64	320	0	98	315	39
64	320	64	98	314	71
64	320	128	101	315	129
64	320	192	106	315	189
64	320	256	113	316	250
64	320	320	121	317	312
64	320	384	131	318	376
64	320	448	142	319	437
64	320	512	153	320	496
64	320	576	166	321	562
64	320	640	178	322	623
64	320	704	191	323	683
64	320	768	205	325	744
64	320	832	218	326	804
64	320	896	232	327	865
64	320	960	246	329	926
64	320	1023	259	332	983
64	384	0	111	379	47
64	384	64	111	378	76
64	384	128	114	379	131
64	384	192	118	380	191
64	384	256	124	381	251
64	384	320	132	381	313
64	384	384	141	382	377
